x	y	key	label	showSelected1	showSelected2	group
-0.2	-0.1	1	iteration=3	3	0.0178	-1
-0.2	-0.1	1	iteration=3	3	0.0178	-1
-0.2	-0.1	1	iteration=4	4	0.0178	-1
-0.2	-0.1	1	iteration=4	4	0.0178	-1
-0.2	-0.1	1	iteration=5	5	0.0178	-1
-0.2	-0.1	1	iteration=5	5	0.0178	-1
-0.2	-0.1	1	iteration=6	6	0.0178	-1
-0.2	-0.1	1	iteration=6	6	0.0178	-1
-0.2	-0.1	1	iteration=7	7	0.0178	-1
-0.2	-0.1	1	iteration=7	7	0.0178	-1
-0.2	-0.1	1	iteration=8	8	0.0178	-1
-0.2	-0.1	1	iteration=8	8	0.0178	-1
-0.2	-0.1	1	iteration=9	9	0.0178	-1
-0.2	-0.1	1	iteration=9	9	0.0178	-1
-0.2	-0.1	1	iteration=10	10	0.0178	-1
-0.2	-0.1	1	iteration=10	10	0.0178	-1
-0.2	-0.1	1	iteration=11	11	0.0178	-1
-0.2	-0.1	1	iteration=11	11	0.0178	-1
-0.2	-0.1	1	iteration=12	12	0.0178	-1
-0.2	-0.1	1	iteration=12	12	0.0178	-1
-0.2	-0.1	1	iteration=13	13	0.0178	-1
-0.2	-0.1	1	iteration=13	13	0.0178	-1
-0.2	-0.1	1	iteration=14	14	0.0178	-1
-0.2	-0.1	1	iteration=14	14	0.0178	-1
-0.2	-0.1	1	iteration=15	15	0.0178	-1
-0.2	-0.1	1	iteration=15	15	0.0178	-1
-0.2	-0.1	1	iteration=16	16	0.0178	-1
-0.2	-0.1	1	iteration=16	16	0.0178	-1
-0.2	-0.1	1	iteration=17	17	0.0178	-1
-0.2	-0.1	1	iteration=17	17	0.0178	-1
-0.2	-0.1	1	iteration=18	18	0.0178	-1
-0.2	-0.1	1	iteration=18	18	0.0178	-1
-0.2	-0.1	1	iteration=19	19	0.0178	-1
-0.2	-0.1	1	iteration=19	19	0.0178	-1
-0.2	-0.1	1	iteration=20	20	0.0178	-1
-0.2	-0.1	1	iteration=20	20	0.0178	-1
-0.2	-0.1	1	iteration=21	21	0.0178	-1
-0.2	-0.1	1	iteration=21	21	0.0178	-1
-0.2	-0.1	1	iteration=22	22	0.0178	-1
-0.2	-0.1	1	iteration=22	22	0.0178	-1
-0.2	-0.1	1	iteration=23	23	0.0178	-1
-0.2	-0.1	1	iteration=23	23	0.0178	-1
-0.2	-0.1	1	iteration=24	24	0.0178	-1
-0.2	-0.1	1	iteration=24	24	0.0178	-1
-0.2	-0.1	1	iteration=25	25	0.0178	-1
-0.2	-0.1	1	iteration=25	25	0.0178	-1
-0.2	-0.1	1	iteration=26	26	0.0178	-1
-0.2	-0.1	1	iteration=26	26	0.0178	-1
-0.2	-0.1	1	iteration=27	27	0.0178	-1
-0.2	-0.1	1	iteration=27	27	0.0178	-1
-0.2	-0.1	1	iteration=28	28	0.0178	-1
-0.2	-0.1	1	iteration=28	28	0.0178	-1
-0.2	-0.1	1	iteration=29	29	0.0178	-1
-0.2	-0.1	1	iteration=29	29	0.0178	-1
-0.2	-0.1	1	iteration=30	30	0.0178	-1
-0.2	-0.1	1	iteration=30	30	0.0178	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0178	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0178	-1
-0.2	-0.1	1	iteration=1	1	0.0316	-1
-0.2	-0.1	1	iteration=1	1	0.0316	-1
-0.2	-0.1	1	iteration=2	2	0.0316	-1
-0.2	-0.1	1	iteration=2	2	0.0316	-1
-0.2	-0.1	1	iteration=3	3	0.0316	-1
-0.2	-0.1	1	iteration=3	3	0.0316	-1
-0.2	-0.1	1	iteration=4	4	0.0316	-1
-0.2	-0.1	1	iteration=4	4	0.0316	-1
-0.2	-0.1	1	iteration=5	5	0.0316	-1
-0.2	-0.1	1	iteration=5	5	0.0316	-1
-0.2	-0.1	1	iteration=6	6	0.0316	-1
-0.2	-0.1	1	iteration=6	6	0.0316	-1
-0.2	-0.1	1	iteration=7	7	0.0316	-1
-0.2	-0.1	1	iteration=7	7	0.0316	-1
-0.2	-0.1	1	iteration=8	8	0.0316	-1
-0.2	-0.1	1	iteration=8	8	0.0316	-1
-0.2	-0.1	1	iteration=9	9	0.0316	-1
-0.2	-0.1	1	iteration=9	9	0.0316	-1
-0.2	-0.1	1	iteration=10	10	0.0316	-1
-0.2	-0.1	1	iteration=10	10	0.0316	-1
-0.2	-0.1	1	iteration=11	11	0.0316	-1
-0.2	-0.1	1	iteration=11	11	0.0316	-1
-0.2	-0.1	1	iteration=12	12	0.0316	-1
-0.2	-0.1	1	iteration=12	12	0.0316	-1
-0.2	-0.1	1	iteration=13	13	0.0316	-1
-0.2	-0.1	1	iteration=13	13	0.0316	-1
-0.2	-0.1	1	iteration=14	14	0.0316	-1
-0.2	-0.1	1	iteration=14	14	0.0316	-1
-0.2	-0.1	1	iteration=15	15	0.0316	-1
-0.2	-0.1	1	iteration=15	15	0.0316	-1
-0.2	-0.1	1	iteration=16	16	0.0316	-1
-0.2	-0.1	1	iteration=16	16	0.0316	-1
-0.2	-0.1	1	iteration=17	17	0.0316	-1
-0.2	-0.1	1	iteration=17	17	0.0316	-1
-0.2	-0.1	1	iteration=18	18	0.0316	-1
-0.2	-0.1	1	iteration=18	18	0.0316	-1
-0.2	-0.1	1	iteration=19	19	0.0316	-1
-0.2	-0.1	1	iteration=19	19	0.0316	-1
-0.2	-0.1	1	iteration=20	20	0.0316	-1
-0.2	-0.1	1	iteration=20	20	0.0316	-1
-0.2	-0.1	1	iteration=21	21	0.0316	-1
-0.2	-0.1	1	iteration=21	21	0.0316	-1
-0.2	-0.1	1	iteration=22	22	0.0316	-1
-0.2	-0.1	1	iteration=22	22	0.0316	-1
-0.2	-0.1	1	iteration=23	23	0.0316	-1
-0.2	-0.1	1	iteration=23	23	0.0316	-1
-0.2	-0.1	1	iteration=24	24	0.0316	-1
-0.2	-0.1	1	iteration=24	24	0.0316	-1
-0.2	-0.1	1	iteration=25	25	0.0316	-1
-0.2	-0.1	1	iteration=25	25	0.0316	-1
-0.2	-0.1	1	iteration=26	26	0.0316	-1
-0.2	-0.1	1	iteration=26	26	0.0316	-1
-0.2	-0.1	1	iteration=27	27	0.0316	-1
-0.2	-0.1	1	iteration=27	27	0.0316	-1
-0.2	-0.1	1	iteration=28	28	0.0316	-1
-0.2	-0.1	1	iteration=28	28	0.0316	-1
-0.2	-0.1	1	iteration=29	29	0.0316	-1
-0.2	-0.1	1	iteration=29	29	0.0316	-1
-0.2	-0.1	1	iteration=30	30	0.0316	-1
-0.2	-0.1	1	iteration=30	30	0.0316	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0316	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0316	-1
-0.2	-0.1	1	iteration=1	1	0.0562	-1
-0.2	-0.1	1	iteration=1	1	0.0562	-1
-0.2	-0.1	1	iteration=2	2	0.0562	-1
-0.2	-0.1	1	iteration=2	2	0.0562	-1
-0.2	-0.1	1	iteration=3	3	0.0562	-1
-0.2	-0.1	1	iteration=3	3	0.0562	-1
-0.2	-0.1	1	iteration=4	4	0.0562	-1
-0.2	-0.1	1	iteration=4	4	0.0562	-1
-0.2	-0.1	1	iteration=5	5	0.0562	-1
-0.2	-0.1	1	iteration=5	5	0.0562	-1
-0.2	-0.1	1	iteration=6	6	0.0562	-1
-0.2	-0.1	1	iteration=6	6	0.0562	-1
-0.2	-0.1	1	iteration=7	7	0.0562	-1
-0.2	-0.1	1	iteration=7	7	0.0562	-1
-0.2	-0.1	1	iteration=8	8	0.0562	-1
-0.2	-0.1	1	iteration=8	8	0.0562	-1
-0.2	-0.1	1	iteration=9	9	0.0562	-1
-0.2	-0.1	1	iteration=9	9	0.0562	-1
-0.2	-0.1	1	iteration=10	10	0.0562	-1
-0.2	-0.1	1	iteration=10	10	0.0562	-1
-0.2	-0.1	1	iteration=11	11	0.0562	-1
-0.2	-0.1	1	iteration=11	11	0.0562	-1
-0.2	-0.1	1	iteration=12	12	0.0562	-1
-0.2	-0.1	1	iteration=12	12	0.0562	-1
-0.2	-0.1	1	iteration=13	13	0.0562	-1
-0.2	-0.1	1	iteration=13	13	0.0562	-1
-0.2	-0.1	1	iteration=14	14	0.0562	-1
-0.2	-0.1	1	iteration=14	14	0.0562	-1
-0.2	-0.1	1	iteration=15	15	0.0562	-1
-0.2	-0.1	1	iteration=15	15	0.0562	-1
-0.2	-0.1	1	iteration=16	16	0.0562	-1
-0.2	-0.1	1	iteration=16	16	0.0562	-1
-0.2	-0.1	1	iteration=17	17	0.0562	-1
-0.2	-0.1	1	iteration=17	17	0.0562	-1
-0.2	-0.1	1	iteration=18	18	0.0562	-1
-0.2	-0.1	1	iteration=18	18	0.0562	-1
-0.2	-0.1	1	iteration=19	19	0.0562	-1
-0.2	-0.1	1	iteration=19	19	0.0562	-1
-0.2	-0.1	1	iteration=20	20	0.0562	-1
-0.2	-0.1	1	iteration=20	20	0.0562	-1
-0.2	-0.1	1	iteration=21	21	0.0562	-1
-0.2	-0.1	1	iteration=21	21	0.0562	-1
-0.2	-0.1	1	iteration=22	22	0.0562	-1
-0.2	-0.1	1	iteration=22	22	0.0562	-1
-0.2	-0.1	1	iteration=23	23	0.0562	-1
-0.2	-0.1	1	iteration=23	23	0.0562	-1
-0.2	-0.1	1	iteration=24	24	0.0562	-1
-0.2	-0.1	1	iteration=24	24	0.0562	-1
-0.2	-0.1	1	iteration=25	25	0.0562	-1
-0.2	-0.1	1	iteration=25	25	0.0562	-1
-0.2	-0.1	1	iteration=26	26	0.0562	-1
-0.2	-0.1	1	iteration=26	26	0.0562	-1
-0.2	-0.1	1	iteration=27	27	0.0562	-1
-0.2	-0.1	1	iteration=27	27	0.0562	-1
-0.2	-0.1	1	iteration=28	28	0.0562	-1
-0.2	-0.1	1	iteration=28	28	0.0562	-1
-0.2	-0.1	1	iteration=29	29	0.0562	-1
-0.2	-0.1	1	iteration=29	29	0.0562	-1
-0.2	-0.1	1	iteration=30	30	0.0562	-1
-0.2	-0.1	1	iteration=30	30	0.0562	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0562	-1
-0.2	-0.1	1	iteration=Inf	Inf	0.0562	-1
