x	y	key	label	showSelected1	showSelected2	group
-0.2	-0.2	1	step size=0.0100	17	0.01	-1
-0.2	-0.2	1	step size=0.0100	18	0.01	-1
-0.2	-0.2	1	step size=0.0100	18	0.01	-1
-0.2	-0.2	1	step size=0.0100	19	0.01	-1
-0.2	-0.2	1	step size=0.0100	19	0.01	-1
-0.2	-0.2	1	step size=0.0100	20	0.01	-1
-0.2	-0.2	1	step size=0.0100	20	0.01	-1
-0.2	-0.2	1	step size=0.0100	21	0.01	-1
-0.2	-0.2	1	step size=0.0100	21	0.01	-1
-0.2	-0.2	1	step size=0.0100	22	0.01	-1
-0.2	-0.2	1	step size=0.0100	22	0.01	-1
-0.2	-0.2	1	step size=0.0100	23	0.01	-1
-0.2	-0.2	1	step size=0.0100	23	0.01	-1
-0.2	-0.2	1	step size=0.0100	24	0.01	-1
-0.2	-0.2	1	step size=0.0100	24	0.01	-1
-0.2	-0.2	1	step size=0.0100	25	0.01	-1
-0.2	-0.2	1	step size=0.0100	25	0.01	-1
-0.2	-0.2	1	step size=0.0100	26	0.01	-1
-0.2	-0.2	1	step size=0.0100	26	0.01	-1
-0.2	-0.2	1	step size=0.0100	27	0.01	-1
-0.2	-0.2	1	step size=0.0100	27	0.01	-1
-0.2	-0.2	1	step size=0.0100	28	0.01	-1
-0.2	-0.2	1	step size=0.0100	28	0.01	-1
-0.2	-0.2	1	step size=0.0100	29	0.01	-1
-0.2	-0.2	1	step size=0.0100	29	0.01	-1
-0.2	-0.2	1	step size=0.0100	30	0.01	-1
-0.2	-0.2	1	step size=0.0100	30	0.01	-1
-0.2	-0.2	1	step size=0.0100	Inf	0.01	-1
-0.2	-0.2	1	step size=0.0100	Inf	0.01	-1
-0.2	-0.2	1	step size=0.0178	1	0.0178	-1
-0.2	-0.2	1	step size=0.0178	1	0.0178	-1
-0.2	-0.2	1	step size=0.0178	2	0.0178	-1
-0.2	-0.2	1	step size=0.0178	2	0.0178	-1
-0.2	-0.2	1	step size=0.0178	3	0.0178	-1
-0.2	-0.2	1	step size=0.0178	3	0.0178	-1
-0.2	-0.2	1	step size=0.0178	4	0.0178	-1
-0.2	-0.2	1	step size=0.0178	4	0.0178	-1
-0.2	-0.2	1	step size=0.0178	5	0.0178	-1
-0.2	-0.2	1	step size=0.0178	5	0.0178	-1
-0.2	-0.2	1	step size=0.0178	6	0.0178	-1
-0.2	-0.2	1	step size=0.0178	6	0.0178	-1
-0.2	-0.2	1	step size=0.0178	7	0.0178	-1
-0.2	-0.2	1	step size=0.0178	7	0.0178	-1
-0.2	-0.2	1	step size=0.0178	8	0.0178	-1
-0.2	-0.2	1	step size=0.0178	8	0.0178	-1
-0.2	-0.2	1	step size=0.0178	9	0.0178	-1
-0.2	-0.2	1	step size=0.0178	9	0.0178	-1
-0.2	-0.2	1	step size=0.0178	10	0.0178	-1
-0.2	-0.2	1	step size=0.0178	10	0.0178	-1
-0.2	-0.2	1	step size=0.0178	11	0.0178	-1
-0.2	-0.2	1	step size=0.0178	11	0.0178	-1
-0.2	-0.2	1	step size=0.0178	12	0.0178	-1
-0.2	-0.2	1	step size=0.0178	12	0.0178	-1
-0.2	-0.2	1	step size=0.0178	13	0.0178	-1
-0.2	-0.2	1	step size=0.0178	13	0.0178	-1
-0.2	-0.2	1	step size=0.0178	14	0.0178	-1
-0.2	-0.2	1	step size=0.0178	14	0.0178	-1
-0.2	-0.2	1	step size=0.0178	15	0.0178	-1
-0.2	-0.2	1	step size=0.0178	15	0.0178	-1
-0.2	-0.2	1	step size=0.0178	16	0.0178	-1
-0.2	-0.2	1	step size=0.0178	16	0.0178	-1
-0.2	-0.2	1	step size=0.0178	17	0.0178	-1
-0.2	-0.2	1	step size=0.0178	17	0.0178	-1
-0.2	-0.2	1	step size=0.0178	18	0.0178	-1
-0.2	-0.2	1	step size=0.0178	18	0.0178	-1
-0.2	-0.2	1	step size=0.0178	19	0.0178	-1
-0.2	-0.2	1	step size=0.0178	19	0.0178	-1
-0.2	-0.2	1	step size=0.0178	20	0.0178	-1
-0.2	-0.2	1	step size=0.0178	20	0.0178	-1
-0.2	-0.2	1	step size=0.0178	21	0.0178	-1
-0.2	-0.2	1	step size=0.0178	21	0.0178	-1
-0.2	-0.2	1	step size=0.0178	22	0.0178	-1
-0.2	-0.2	1	step size=0.0178	22	0.0178	-1
-0.2	-0.2	1	step size=0.0178	23	0.0178	-1
-0.2	-0.2	1	step size=0.0178	23	0.0178	-1
-0.2	-0.2	1	step size=0.0178	24	0.0178	-1
-0.2	-0.2	1	step size=0.0178	24	0.0178	-1
-0.2	-0.2	1	step size=0.0178	25	0.0178	-1
-0.2	-0.2	1	step size=0.0178	25	0.0178	-1
-0.2	-0.2	1	step size=0.0178	26	0.0178	-1
-0.2	-0.2	1	step size=0.0178	26	0.0178	-1
-0.2	-0.2	1	step size=0.0178	27	0.0178	-1
-0.2	-0.2	1	step size=0.0178	27	0.0178	-1
-0.2	-0.2	1	step size=0.0178	28	0.0178	-1
-0.2	-0.2	1	step size=0.0178	28	0.0178	-1
-0.2	-0.2	1	step size=0.0178	29	0.0178	-1
-0.2	-0.2	1	step size=0.0178	29	0.0178	-1
-0.2	-0.2	1	step size=0.0178	30	0.0178	-1
-0.2	-0.2	1	step size=0.0178	30	0.0178	-1
-0.2	-0.2	1	step size=0.0178	Inf	0.0178	-1
-0.2	-0.2	1	step size=0.0178	Inf	0.0178	-1
-0.2	-0.2	1	step size=0.0316	1	0.0316	-1
-0.2	-0.2	1	step size=0.0316	1	0.0316	-1
-0.2	-0.2	1	step size=0.0316	2	0.0316	-1
-0.2	-0.2	1	step size=0.0316	2	0.0316	-1
-0.2	-0.2	1	step size=0.0316	3	0.0316	-1
-0.2	-0.2	1	step size=0.0316	3	0.0316	-1
-0.2	-0.2	1	step size=0.0316	4	0.0316	-1
-0.2	-0.2	1	step size=0.0316	4	0.0316	-1
-0.2	-0.2	1	step size=0.0316	5	0.0316	-1
-0.2	-0.2	1	step size=0.0316	5	0.0316	-1
-0.2	-0.2	1	step size=0.0316	6	0.0316	-1
-0.2	-0.2	1	step size=0.0316	6	0.0316	-1
-0.2	-0.2	1	step size=0.0316	7	0.0316	-1
-0.2	-0.2	1	step size=0.0316	7	0.0316	-1
-0.2	-0.2	1	step size=0.0316	8	0.0316	-1
-0.2	-0.2	1	step size=0.0316	8	0.0316	-1
-0.2	-0.2	1	step size=0.0316	9	0.0316	-1
-0.2	-0.2	1	step size=0.0316	9	0.0316	-1
-0.2	-0.2	1	step size=0.0316	10	0.0316	-1
-0.2	-0.2	1	step size=0.0316	10	0.0316	-1
-0.2	-0.2	1	step size=0.0316	11	0.0316	-1
-0.2	-0.2	1	step size=0.0316	11	0.0316	-1
-0.2	-0.2	1	step size=0.0316	12	0.0316	-1
-0.2	-0.2	1	step size=0.0316	12	0.0316	-1
-0.2	-0.2	1	step size=0.0316	13	0.0316	-1
-0.2	-0.2	1	step size=0.0316	13	0.0316	-1
-0.2	-0.2	1	step size=0.0316	14	0.0316	-1
-0.2	-0.2	1	step size=0.0316	14	0.0316	-1
-0.2	-0.2	1	step size=0.0316	15	0.0316	-1
-0.2	-0.2	1	step size=0.0316	15	0.0316	-1
-0.2	-0.2	1	step size=0.0316	16	0.0316	-1
-0.2	-0.2	1	step size=0.0316	16	0.0316	-1
-0.2	-0.2	1	step size=0.0316	17	0.0316	-1
-0.2	-0.2	1	step size=0.0316	17	0.0316	-1
-0.2	-0.2	1	step size=0.0316	18	0.0316	-1
-0.2	-0.2	1	step size=0.0316	18	0.0316	-1
-0.2	-0.2	1	step size=0.0316	19	0.0316	-1
-0.2	-0.2	1	step size=0.0316	19	0.0316	-1
-0.2	-0.2	1	step size=0.0316	20	0.0316	-1
-0.2	-0.2	1	step size=0.0316	20	0.0316	-1
-0.2	-0.2	1	step size=0.0316	21	0.0316	-1
-0.2	-0.2	1	step size=0.0316	21	0.0316	-1
-0.2	-0.2	1	step size=0.0316	22	0.0316	-1
-0.2	-0.2	1	step size=0.0316	22	0.0316	-1
-0.2	-0.2	1	step size=0.0316	23	0.0316	-1
-0.2	-0.2	1	step size=0.0316	23	0.0316	-1
-0.2	-0.2	1	step size=0.0316	24	0.0316	-1
-0.2	-0.2	1	step size=0.0316	24	0.0316	-1
-0.2	-0.2	1	step size=0.0316	25	0.0316	-1
-0.2	-0.2	1	step size=0.0316	25	0.0316	-1
-0.2	-0.2	1	step size=0.0316	26	0.0316	-1
-0.2	-0.2	1	step size=0.0316	26	0.0316	-1
-0.2	-0.2	1	step size=0.0316	27	0.0316	-1
-0.2	-0.2	1	step size=0.0316	27	0.0316	-1
-0.2	-0.2	1	step size=0.0316	28	0.0316	-1
-0.2	-0.2	1	step size=0.0316	28	0.0316	-1
-0.2	-0.2	1	step size=0.0316	29	0.0316	-1
-0.2	-0.2	1	step size=0.0316	29	0.0316	-1
-0.2	-0.2	1	step size=0.0316	30	0.0316	-1
-0.2	-0.2	1	step size=0.0316	30	0.0316	-1
-0.2	-0.2	1	step size=0.0316	Inf	0.0316	-1
-0.2	-0.2	1	step size=0.0316	Inf	0.0316	-1
-0.2	-0.2	1	step size=0.0562	1	0.0562	-1
-0.2	-0.2	1	step size=0.0562	1	0.0562	-1
-0.2	-0.2	1	step size=0.0562	2	0.0562	-1
-0.2	-0.2	1	step size=0.0562	2	0.0562	-1
-0.2	-0.2	1	step size=0.0562	3	0.0562	-1
-0.2	-0.2	1	step size=0.0562	3	0.0562	-1
-0.2	-0.2	1	step size=0.0562	4	0.0562	-1
-0.2	-0.2	1	step size=0.0562	4	0.0562	-1
-0.2	-0.2	1	step size=0.0562	5	0.0562	-1
-0.2	-0.2	1	step size=0.0562	5	0.0562	-1
-0.2	-0.2	1	step size=0.0562	6	0.0562	-1
-0.2	-0.2	1	step size=0.0562	6	0.0562	-1
-0.2	-0.2	1	step size=0.0562	7	0.0562	-1
-0.2	-0.2	1	step size=0.0562	7	0.0562	-1
-0.2	-0.2	1	step size=0.0562	8	0.0562	-1
-0.2	-0.2	1	step size=0.0562	8	0.0562	-1
-0.2	-0.2	1	step size=0.0562	9	0.0562	-1
-0.2	-0.2	1	step size=0.0562	9	0.0562	-1
-0.2	-0.2	1	step size=0.0562	10	0.0562	-1
-0.2	-0.2	1	step size=0.0562	10	0.0562	-1
-0.2	-0.2	1	step size=0.0562	11	0.0562	-1
-0.2	-0.2	1	step size=0.0562	11	0.0562	-1
-0.2	-0.2	1	step size=0.0562	12	0.0562	-1
-0.2	-0.2	1	step size=0.0562	12	0.0562	-1
-0.2	-0.2	1	step size=0.0562	13	0.0562	-1
-0.2	-0.2	1	step size=0.0562	13	0.0562	-1
-0.2	-0.2	1	step size=0.0562	14	0.0562	-1
-0.2	-0.2	1	step size=0.0562	14	0.0562	-1
-0.2	-0.2	1	step size=0.0562	15	0.0562	-1
-0.2	-0.2	1	step size=0.0562	15	0.0562	-1
-0.2	-0.2	1	step size=0.0562	16	0.0562	-1
-0.2	-0.2	1	step size=0.0562	16	0.0562	-1
-0.2	-0.2	1	step size=0.0562	17	0.0562	-1
-0.2	-0.2	1	step size=0.0562	17	0.0562	-1
-0.2	-0.2	1	step size=0.0562	18	0.0562	-1
-0.2	-0.2	1	step size=0.0562	18	0.0562	-1
-0.2	-0.2	1	step size=0.0562	19	0.0562	-1
-0.2	-0.2	1	step size=0.0562	19	0.0562	-1
-0.2	-0.2	1	step size=0.0562	20	0.0562	-1
-0.2	-0.2	1	step size=0.0562	20	0.0562	-1
-0.2	-0.2	1	step size=0.0562	21	0.0562	-1
-0.2	-0.2	1	step size=0.0562	21	0.0562	-1
-0.2	-0.2	1	step size=0.0562	22	0.0562	-1
-0.2	-0.2	1	step size=0.0562	22	0.0562	-1
-0.2	-0.2	1	step size=0.0562	23	0.0562	-1
-0.2	-0.2	1	step size=0.0562	23	0.0562	-1
-0.2	-0.2	1	step size=0.0562	24	0.0562	-1
-0.2	-0.2	1	step size=0.0562	24	0.0562	-1
-0.2	-0.2	1	step size=0.0562	25	0.0562	-1
-0.2	-0.2	1	step size=0.0562	25	0.0562	-1
-0.2	-0.2	1	step size=0.0562	26	0.0562	-1
-0.2	-0.2	1	step size=0.0562	26	0.0562	-1
-0.2	-0.2	1	step size=0.0562	27	0.0562	-1
-0.2	-0.2	1	step size=0.0562	27	0.0562	-1
-0.2	-0.2	1	step size=0.0562	28	0.0562	-1
-0.2	-0.2	1	step size=0.0562	28	0.0562	-1
-0.2	-0.2	1	step size=0.0562	29	0.0562	-1
-0.2	-0.2	1	step size=0.0562	29	0.0562	-1
-0.2	-0.2	1	step size=0.0562	30	0.0562	-1
-0.2	-0.2	1	step size=0.0562	30	0.0562	-1
-0.2	-0.2	1	step size=0.0562	Inf	0.0562	-1
-0.2	-0.2	1	step size=0.0562	Inf	0.0562	-1
